id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
4762_group1_sirius_70	C15H17N5O5	[M + H]+	C15H17N5O5	Carbohydrates	0.9803119897842407	Nucleosides	0.9780809283256531	Purine nucleos(t)ides	0.9277328848838806	Purine nucleosides	0.9985247254371643					Purine nucleosides	0.9985247254371643	Nucleosides, nucleotides, and analogues	0.9946492314338684	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Furans; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Oxolanes; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Tetrahydrofurans; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	70
4763_group1_sirius_14318	C10H20O3	[M - H2O + H]+	C10H18O2	Fatty acids	0.97182297706604	Fatty Acids and Conjugates	0.8814677596092224	Hydroxy fatty acids	0.9182582497596741	Hydroxy acids and derivatives	0.6801815629005432					Hydroxy acids and derivatives	0.6801815629005432	Organic acids and derivatives	0.9697037935256958	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14318
4764_group1_sirius_11136	C17H34O4	[M + H]+	C17H34O4	Fatty acids	0.9740180969238281	Glycerolipids	0.9867202639579773	Monoacylglycerols	0.995385468006134	Monoacylglycerols	0.9706870913505554	Monoacylglycerols	0.9706870913505554	Monoradylglycerols	0.997698962688446	Glycerolipids	0.9962045550346375	Lipids and lipid-like molecules	0.9997479319572449	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11136
4765_group1_sirius_12571	C28H43N5O3	[M + H]+	C28H43N5O3	Alkaloids	0.9555508494377136	Ornithine alkaloids	0.2222064733505249	Phenylalanine-derived alkaloids	0.03623734414577484	Phenethylamines	0.7774744629859924			Phenethylamines	0.7774744629859924	Benzene and substituted derivatives	0.9471008777618408	Benzenoids	0.999184787273407	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Anisoles; Phenethylamines; Ethers; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	12571
4766_group1_sirius_3177	C12H24O6	[M - H4O2 + H]+	C12H20O4	Fatty acids	0.9296547174453735	Fatty Acids and Conjugates	0.6887522339820862	Hydroxy fatty acids	0.5442209243774414	1-monoacylglycerols	0.9999774694442749	Monoacylglycerols	0.9979708790779114	Monoradylglycerols	0.992408275604248	Glycerolipids	0.9655053615570068	Lipids and lipid-like molecules	0.9995768666267395	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; Medium-chain fatty acids; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3177
4767_group1_sirius_7296	C20H41NO6	[M + Na]+	C20H41NO6	Fatty acids	0.8488748073577881	Fatty Acids and Conjugates	0.07925964146852493	Simple amide alkaloids	0.0884188637137413	Hexoses	0.6055979132652283	Monosaccharides	0.46705272793769836	Carbohydrates and carbohydrate conjugates	0.34145987033843994	Organooxygen compounds	0.9999990463256836	Organic oxygen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Acetals; Secondary alcohols; Carbonyl compounds; Amines; Organic zwitterions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7296
4768_group1_sirius_10435	C35H69N5O8	[M + H]+	C35H69N5O8	Amino acids and Peptides	0.8419772982597351	Oligopeptides	0.9156463742256165	Cyclic peptides	0.831994354724884	Alpha amino acids and derivatives	0.9725648164749146	Amino acids and derivatives	0.968568742275238	Amino acids, peptides, and analogues	0.9840120077133179	Carboxylic acids and derivatives	0.9979792237281799	Organic acids and derivatives	0.9990912675857544	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	10435
4769_group1_sirius_10506	C34H28O6	[M + H]+	C34H28O6	Shikimates and Phenylpropanoids	0.9194768667221069	Phenolic acids (C6-C1)	0.23578113317489624	Simple phenolic acids	0.4948086738586426	Benzoic acid esters	0.9986618757247925	Benzoic acid esters	0.9986618757247925	Benzoic acids and derivatives	0.996166467666626	Benzene and substituted derivatives	0.9956706762313843	Benzenoids	0.9998555183410645	Organic compounds; Benzoic acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10506
4770_group1_sirius_14645	C30H56O9	[M + H]+	C30H56O9	Polyketides	0.6939279437065125	Polyethers	0.3338364064693451	Macrotetrolides	0.997850775718689	Fatty Acyls	0.5236397981643677					Fatty Acyls	0.5236397981643677	Lipids and lipid-like molecules	0.7021834254264832	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14645
4772_group1_sirius_5332	C22H34O5	[M + H]+	C22H34O5	Terpenoids	0.8301825523376465	Diterpenoids	0.7543495297431946	Cembrane diterpenoids	0.2612852454185486	Dicarboxylic acids and derivatives	0.7405185699462891			Dicarboxylic acids and derivatives	0.7405185699462891	Carboxylic acids and derivatives	0.9907060265541077	Organic acids and derivatives	0.9958218336105347	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5332
4773_group1_sirius_6156	C20H38O9	[M - H2O + H]+	C20H36O8	Fatty acids	0.7384899854660034	Fatty Acids and Conjugates	0.5601387023925781	Hydroxy fatty acids	0.5722247958183289	Fatty alcohols	0.5818857550621033			Fatty alcohols	0.5818857550621033	Fatty Acyls	0.9423221349716187	Lipids and lipid-like molecules	0.9189381003379822	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Hydroxy acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6156
4774_group1_sirius_7110	C15H24O5	[M - H4O2 + H]+	C15H20O3	Terpenoids	0.859840989112854	Apocarotenoids	0.6226590275764465	Trichothecane sesquiterpenoids	0.29378852248191833	Sesquiterpenoids	0.5433012843132019			Sesquiterpenoids	0.5433012843132019	Prenol lipids	0.20335392653942108	Lipids and lipid-like molecules	0.7469075322151184	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7110
4775_group1_sirius_7162	C14H26N2O3S	[M + H]+	C14H26N2O3S	Amino acids and Peptides	0.9545042514801025	Small peptides	0.9004778861999512	Dipeptides	0.600649893283844	Dipeptides	0.990276575088501	Peptides	0.9505260586738586	Amino acids, peptides, and analogues	0.99967360496521	Carboxylic acids and derivatives	0.9999903440475464	Organic acids and derivatives	0.9999980926513672	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Thiols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	7162
4776_group1_sirius_5339	C10H18O3	[M - H2O + H]+	C10H16O2	Fatty acids	0.3122204542160034	Linear polyketides	0.43626153469085693	Lactones	0.27299413084983826	Fatty alcohols	0.5252184271812439			Fatty alcohols	0.5252184271812439	Fatty Acyls	0.451080858707428	Lipids and lipid-like molecules	0.5202099084854126	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5339
4777_group1_sirius_11617	C7H9NO4S9	[M + H]+	C7H9NO4S9	Alkaloids	0.842547595500946	Small peptides	0.011899751611053944	Linear peptides	0.004200614057481289	Organosulfonic acids and derivatives	0.5815650224685669			Organosulfonic acids and derivatives	0.5815650224685669	Organic sulfonic acids and derivatives	0.5748621225357056	Organic acids and derivatives	0.5914240479469299	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organic disulfides; Aminosulfonyl compounds; Sulfenyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	11617
4778_group1_sirius_5157	C12H20O7	[M + Na]+	C12H20O7	Fatty acids	0.9875655770301819	Fatty esters	0.8474977612495422	Wax monoesters	0.6720354557037354	Tricarboxylic acids and derivatives	0.621437132358551			Tricarboxylic acids and derivatives	0.621437132358551	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5157
4780_group1_sirius_3538	C16H30O4	[M + Na]+	C16H30O4	Fatty acids	0.4572906792163849	Linear polyketides	0.374801903963089	Open-chain polyketides	0.39585673809051514	Sesquiterpenoids	0.5272300839424133			Sesquiterpenoids	0.5272300839424133	Prenol lipids	0.40789711475372314	Lipids and lipid-like molecules	0.7773014307022095	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3538
4782_group1_sirius_7107	C10H32N9O3	[M + H3N + H]+	C10H35N10O3	Alkaloids	0.7023313641548157	Ornithine alkaloids	0.9780134558677673	Polyamines	0.9016948938369751	1,2-aminoalcohols	0.5452242493629456	Alkanolamines	0.8153170347213745	Amines	0.9710625410079956	Organonitrogen compounds	0.9999991655349731	Organic nitrogen compounds	1.0	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Guanidines; Monoalkylamines; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Carboximidamides; Organic 1,3-dipolar compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7107
4783_group1_sirius_1889	C13H22O5	[M - H4O2 + H]+	C13H18O3	Terpenoids	0.717646598815918	Apocarotenoids	0.9140580892562866	Apocarotenoids (β-)	0.9187925457954407	Methyl-branched fatty acids	0.8171640038490295	Branched fatty acids	0.7482931017875671	Fatty acids and conjugates	0.7428704500198364	Fatty Acyls	0.6241092681884766	Lipids and lipid-like molecules	0.8735842704772949	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Fatty acids and conjugates; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Cyclohexanols; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1889
