query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
3951,0.6337,32.9554,426.3246,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,341.5550,10879,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3952,0.7880,32.9552,426.3248,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,357.2090,11764,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3953,0.5311,255.6420,426.7800,171.1380,YKVIWISPFDZYOW,7-butyloxepan-2-one,CCCCC1CCCCC(=O)O1,258.2520,7550,Organic compounds,Organoheterocyclic compounds,Lactones,,Lactones,Lactones,Fatty esters,Fatty acids
3954,0.7880,76.4996,426.8054,503.3050,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,358.7750,11720,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3955,0.4090,132.2240,427.1600,559.3840,XBEDTLDOFCRJHC,"3-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-5-hydroxydecanoic acid [IIN-based: Match]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CC(O)CCCCC)CC(O)=O,236.3750,6363,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,3-(3-hydroxyalkanoyloxy)alkanoic acids,Fatty acid estolides; Hydroxy fatty acids,Fatty Acids and Conjugates; Fatty esters,Fatty acids
3956,0.4090,406.2125,427.1955,833.4080,YOSRLTNUOCHBEA,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aS,14bR)-4,4,6a,6b,11,11,14b-heptamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)C2C1,217.2420,5290,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
3957,0.4090,26.1407,427.1963,453.3370,AHMMSNQYOPMLSX,Boldenone_Undecylenate,[H]C(C(C([H])([H])[H])14)(C(C([H])(C([H])([H])C4([H])[H])2)([H])C(C([H])([H])C(=C([H])3)C2(C([H])([H])[H])C(=C(C(=O)3)[H])[H])([H])[H])C(C(C1(OC(C(C(C([H])([H])C([H])([H])C([H])([H])C(C(C(C([H])=C([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])([H])[H])([H])[H],145.4130,1445,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid esters,Steroid esters,Cholestane steroids,Steroids,Terpenoids
3958,0.5551,195.1350,427.2310,622.3660,HJRJHCRVZOCICT,"17-[N-(2-chlorophenyl)carbamoyl]-1,2,6,6,10,17,20-heptamethyl-12-oxopentacyclo [12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=Nc5ccccc5Cl)CCC4(C)CCC23C)C1(C)C,230.8460,6120,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3959,0.4090,63.1925,427.2325,490.4250,ZAKOWWREFLAJOT,alpha-TOCHOPHERYL ACETATE,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,245.1350,6832,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,Vitamin E compounds,Prenyl quinone meroterpenoids,Meroterpenoids,Terpenoids
3960,0.4090,8.0263,427.2687,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,222.1230,5603,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3961,0.4090,31.9902,427.2958,459.2860,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,286.7910,9001,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3966,0.5279,59.0690,428.1990,369.1300,TUUXBSASAQJECY,Icaritin,O=C1C(O)=C(OC=2C1=C(O)C=C(O)C2CC=C(C)C)C=3C=CC(OC)=CC3,367.9900,12206,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,8-prenylated flavones,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
3967,0.8262,357.3890,428.2040,785.5930,SNKAWJBJQDLSFF,PC(18:1/18:1),CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,145.9240,1462,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,,,
3968,0.7918,40.0985,428.2045,468.3030,VXUOFDJKYGDUJI,1-Myristoyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,151.0070,1758,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,,,
3969,0.4164,7.0454,428.2496,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,137.4530,1181,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3970,0.4090,534.0802,428.3008,962.3810,QZZMDINWSWWNKM,Glomellic acid,Oc1c(C(=O)Oc2cc(O)c(C(=O)O)c(CC(=O)CCC)c2)c(CC(=O)CCC)cc(OC)c1,263.6570,7881,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,Depsides,Aromatic polyketides,Polyketides
3971,0.4887,324.1702,428.3738,752.5440,NAUNPPRXNUXMCK,MGDG(16:0/18:3),CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,337.2010,10627,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,"1,2-diacyl-3-O-beta-D-galactosyl-sn-glycerols",Glycosyldiacylglycerols,Glycerolipids,Fatty acids
3972,0.4090,42.5479,428.8021,471.3500,MPDGHEJMBKOTSU,glycyrrhetic acid,O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C,341.4990,10893,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3973,0.6337,74.5036,428.8024,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,358.7310,11770,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3974,0.4090,6.0830,429.2120,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,213.3880,5072,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3975,0.5292,230.0780,429.2480,199.1700,WGPCZPLRVAWXPW,FIO00054 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,269.4740,8154,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3976,0.7050,230.0782,429.2482,199.1700,WGPCZPLRVAWXPW,FIO00055 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,251.6550,7009,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3977,0.6155,74.0064,429.3006,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,315.4530,9988,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3978,0.4090,42.0456,429.3014,471.3470,MPDGHEJMBKOTSU,Enoxolone,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,287.2150,9012,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3985,0.7918,146.5923,429.7673,283.1750,IIRDTKBZINWQAW,Hexaethylene glycol,C(COCCOCCOCCOCCOCCO)O,173.0270,2817,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3987,0.3459,116.9330,430.2440,313.3110,RLCKHJSFHOZMDR,Phytanic acid,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(O)=O,171.7680,2742,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Acyclic diterpenoids,Branched fatty acids,Fatty Acids and Conjugates,Fatty acids; Terpenoids
3989,0.4090,147.1124,430.2816,577.3940,RZQNQMRSGMXXMH,"5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,313.5560,9974,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
3990,0.6074,28.9962,430.2838,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,339.2100,10710,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3991,0.9285,0.0004,430.2954,430.2950,RFDAIACWWDREDC,GLYCOCHOLATE,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)CC2C[C@H](O)CC[C@]12C,232.1730,6178,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
3994,0.5284,100.0929,430.3159,330.2230,PXLDPUUMIHVLEC,"(1-(5-Fluoropentyl)-1H-indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone",CC1(C(C1(C)C)C(=O)C2=CN(C3=CC=CC=C32)CCCCCF)C,243.8150,6777,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles,,,Terpenoids
3995,0.4090,740.4937,430.3163,1170.8100,XBEDTLDOFCRJHC,"3-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-5-hydroxydecanoic acid [IIN-based on: CCMSLIB00000848124]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CC(O)CCCCC)CC(O)=O,252.9280,7190,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,3-(3-hydroxyalkanoyloxy)alkanoic acids,Fatty acid estolides; Hydroxy fatty acids,Fatty Acids and Conjugates; Fatty esters,Fatty acids
3996,0.4090,377.4231,430.3169,807.7400,PVNIQBQSYATKKL,"2,3-bis(palmitoyloxy)propyl palmitate",O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,386.1430,13073,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Triacylglycerols,Glycerolipids,Fatty acids
3997,0.7903,0.0001,430.3799,430.3800,GVJHHUAWPYXKBD,MSJ00168 alpha-Tocopherol|Vitamin E,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,498.5200,15317,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,Tocopherols,Prenyl quinone meroterpenoids,Meroterpenoids,Terpenoids
3998,0.6333,108.0705,430.3895,538.4600,SSKSBJYFDDMVGX,DG(14:0/16:1/0:0),CCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC,362.1890,11918,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Diacylglycerols,Glycerolipids,Fatty acids
3999,0.4090,359.3412,431.2268,790.5680,MZWQZYDNVSKPPF,Isorangiformic acid,O=C(O)C[C@@H]([C@H](CCCCCCCCCCCCCC)C(=O)O)C(=O)OC,211.1710,5192,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
4000,0.4090,18.0422,431.2268,449.2690,GJZKDVGLDGLPMB,Mappain,C/C(C)=C\CC/C(C)=C/CC1=C(C(O)=CC(/C=C/C2=CC(O)=C(C(O)=C2)C/C=C(C)\C)=C1)O,229.8600,6057,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes,Monomeric stilbenes,Stilbenoids,Shikimates and Phenylpropanoids
4006,0.5944,0.0005,431.3165,431.3160,SATGKQGFUDXGAX,7alpha-hydroxy-3-oxo-4-cholestenoic acid,C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3([C@@H](CC2=CC(C1)=O)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C(O)=O)[H])[H])C)[H])C,316.1300,9985,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Monohydroxy bile acids, alcohols and derivatives",Cholestane steroids,Steroids,Terpenoids
4009,0.5284,165.0164,432.2024,267.1860,UVKZSORBKUEBAZ,Cyclizine|1-(Diphenylmethyl)-4-methylpiperazine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,190.9230,3832,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Alkaloids
4010,0.9018,0.0003,432.2383,432.2380,YOELDOOOBJSHSZ,"2H-Oxireno[1,10a]phenanthro[3,2-b]furan-10(11bH)-one, 5,7-bis(acetyloxy)-3,3a,4,5,6,7,7a,7b,8,8a-decahydro-4,4,7a,11-tetramethyl-, (1aS,3aR,5S,7S,7aR,7bS,8aR,11bR)- [IIN-based on: CCMSLIB00000853048]",CC(=O)O[C@H]1C[C@H](OC(C)=O)[C@]2(C)[C@H](CC[C@@]34O[C@@H]3C/5=C(C)/C(=O)O[C@@H]5C[C@@H]24)C1(C)C,283.7100,8816,Organic compounds,Organoheterocyclic compounds,Naphthofurans,,Naphthofurans,Briarane diterpenoids,Diterpenoids,Terpenoids
4011,0.5286,115.0483,432.2593,317.2110,VSVLGMOAZFHNOU,KU036-4-4,OC1=CC(CO)=CC2=C1[C@H](C)CC[C@@]2([H])[C@@](CCC=C(CO)CO)([H])C,233.2440,6224,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Biflorane and serrulatane diterpenoids,,Sesquiterpenoids,Terpenoids
4012,0.8708,0.0005,432.2805,432.2800,YZUUTMGDONTGTN,Nonaethylene glycol  [IIN-based on: CCMSLIB00003137287],C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,146.5600,1502,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
4014,0.4090,27.0022,432.2838,459.2860,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,284.2460,8879,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
4015,0.5284,228.1649,432.3029,204.1380,IVFPCTFUZXEDKP,N-methyl-1-phenyl-N-prop-2-ynylpropan-2-amine oxide,CC(CC1=CC=CC=C1)N(C)(=O)CC#C,449.1620,15079,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,Amphetamines and derivatives,,Tyrosine alkaloids,Alkaloids
4016,0.9375,0.0001,432.3109,432.3110,GHCZAUBVMUEKKP,Glycoursodeoxycholic acid,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,235.6710,6328,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,Cholane steroids; Cholestane steroids,Steroids,Terpenoids
4017,0.9391,0.0001,432.3111,432.3110,GHCZAUBVMUEKKP,Glycoursodeoxycholic acid,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,258.3950,7542,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,Cholane steroids; Cholestane steroids,Steroids,Terpenoids
4019,0.6337,70.4894,432.8166,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,341.8560,10900,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
4020,0.9282,0.0003,433.1497,433.1500,SSXJHQZOHUYEGD,"3,5,6,7,8,3',4'-Heptamethoxyflavone",O=C1C(OC)=C(OC2=C(OC)C(OC)=C(OC)C(OC)=C12)C=3C=CC(OC)=C(OC)C3,268.7400,8118,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,8-O-methylated flavonoids,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
4022,0.5503,214.0959,433.2079,219.1120,CZCIKBSVHDNIDH,Abrine,CN[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O,53.3800,384,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,Aminoacids; Dipeptides,Small peptides,Amino acids and Peptides
4023,0.5554,262.1038,433.2428,171.1390,IFYYFLINQYPWGJ,FIO00041 gamma-Decalactone,CCCCCCC(C1)OC(=O)C1,240.7090,6633,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
4027,0.8130,1.0523,433.3323,432.2800,YZUUTMGDONTGTN,Nonaethylene glycol  [IIN-based on: CCMSLIB00003137287],C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,379.6390,12748,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
4028,0.4090,32.9311,433.3679,466.2990,QBYUNVOYXHFVKC,Taurolithocholate,C[C@H](CCC(O)=NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,409.9520,14004,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Taurinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
4029,0.7155,165.6229,433.8131,599.4360,MCVKSYYBBHNAFN,Decapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,371.0090,12336,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
4030,0.8392,0.0006,434.2026,434.2020,CGZNTHDUAFIKOH,"(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol",OC[C@H]1O[C@@H](OCCc2ccccc2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,146.3170,1475,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Phenylethanoids,Phenylethanoids (C6-C2),Shikimates and Phenylpropanoids
4031,0.6155,243.2084,434.2026,677.4110,QGQSOVLOEOVNRW,"[(2R,3R,4S,5S,6R)-3-acetyloxy-2-(acetyloxymethyl)-5-hexanoyloxy-6-[(2S,3R)-2,3,4-trihydroxybutoxy]oxan-4-yl] tetradecanoate",CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](OC(=O)CCCCC)[C@H](OC[C@H](O)[C@H](O)CO)O[C@H](COC(C)=O)[C@H]1OC(C)=O,149.5550,1707,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides,Fatty acids
4032,0.4887,75.0172,434.2388,509.2560,UQWXAEVMTJFVFA,KU036-11-5,OC1=CC(C(O)=O)=CC2=C1[C@H](C)CC[C@@]2([H])[C@](C)([H])CC/C=C(C)\COC(/C=C/C3=CC(OC)=C(O)C=C3)=O,215.8250,5244,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Biflorane and serrulatane diterpenoids,Serrulatane and Biflorane diterpenoids,Diterpenoids,Terpenoids
4033,0.4090,329.2441,434.2759,763.5200,PBYPZVMETKFGQR,"5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,255.4560,7312,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
4035,0.5547,26.0521,435.1649,461.2170,ZFKOTULZHLMUJE,"2,20-Dihydroxy-13-methoxy-4,7,17,22,22-pentamethyl-5,10,21,23-tetraoxahexacyclo[18.2.1.0~1,17~.0~4,16~.0~6,14~.0~8,12~]tricosa-6(14),7,12-trien-11-one",COC1=C2CC3C(C)(CC(O)C45OC(O)(CCC34C)OC5(C)C)OC2=C(C)C6=C1C(=O)OC6,164.0880,2404,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Xanthenes,Tetraketide meroterpenoids,Meroterpenoids,Polyketides; Terpenoids
4036,0.4090,336.0947,435.1653,771.2600,VSNATUGVSVGFFN,Sylvestroside I,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C1CC(OC(=O)C4=COC(OC5OC(CO)C(O)C(O)C5O)C(C=C)C4CCO)C3C,187.0470,3608,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Iridoid O-glycosides,Iridoids monoterpenoids; Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
4037,0.5284,78.0330,435.1660,357.1330,RKFPERKYILZGEX,"(2E)-1-(2H,3H-benzo[e]1,4-dioxin-6-yl)-3-(2,3,4-trimethoxyphenyl)prop-2-en-1-o ne",COc1ccc(C=CC(=O)c2ccc3c(c2)OCCO3)c(OC)c1OC,235.7650,6349,Organic compounds,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,Retrochalcones,Chalcones,Flavonoids,Shikimates and Phenylpropanoids
4038,0.4090,35.0687,435.2363,470.3050,MJJALKDDGIKVBE,4-(4-benzhydryloxypiperidin-1-yl)-1-(4-tert-butylphenyl)butan-1-one,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,223.1390,5612,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Terpenoids
4039,0.4090,35.0686,435.2364,470.3050,MJJALKDDGIKVBE,4-(4-benzhydryloxypiperidin-1-yl)-1-(4-tert-butylphenyl)butan-1-one,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,214.2450,5120,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Terpenoids
4045,0.4090,10.7627,435.2723,446.0350,KVEQCVKVIFQSGC,"N-{[4-methoxy-6-(trifluoromethyl)-1,3,5-triazin-2-yl]carbamoyl}-2-(trifluoromethyl)benzenesulfonamide",c1c(S(=O)(=O)NC(Nc2nc(nc(n2)C(F)(F)F)OC)=O)c(C(F)(F)F)ccc1,221.8810,5609,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Sulfonylureas,S-triazinyl-2-sulfonylureas,,,Alkaloids
4046,0.4090,23.8189,435.2731,459.0920,WMBWREPUVVBILR,"Benzoic acid, 3,4,5-trihydroxy-, (",C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,244.9930,6834,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,Catechin gallates,Flavan-3-ols,Flavonoids,Shikimates and Phenylpropanoids
4047,0.4090,56.7917,435.2733,492.0650,ODRHNGNRVVELAJ,Magnoflorine Iodide,[I-].OC=1C(OC)=CC=C2C1C=3C(O)=C(OC)C=C4C3C(C2)[N+](C)(C)CC4,251.3130,7135,Organic compounds,Alkaloids and derivatives,Aporphines,,Aporphines,,,
