query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
5352,0.7049,7.9738,533.4202,541.3940,DXVLAUMXGHQKAV,Nonapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,433.2810,16133,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
5353,0.7319,30.4114,533.7184,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,423.1930,15836,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5354,0.5542,362.7209,533.8589,171.1380,YKVIWISPFDZYOW,7-butyloxepan-2-one,CCCCC1CCCCC(=O)O1,348.1890,11855,Organic compounds,Organoheterocyclic compounds,Lactones,,Lactones,Lactones,Fatty esters,Fatty acids
5355,0.6337,31.0236,534.3296,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,171.1920,3292,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5356,0.5554,265.1301,534.3741,269.2440,IZFGRAGOVZCUFB,methyl (Z)-hexadec-9-enoate,CCCCCCC=CCCCCCCCC(=O)OC,352.2980,12023,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
5357,0.5219,335.2055,534.3755,199.1700,QRPLZGZHJABGRS,FIO00052 delta-Dodecalactone,CCCCCCCC(C1)OC(=O)CC1,376.5890,13463,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
5359,0.5541,182.8759,535.0359,352.1600,IMMPMHKLUUZKAZ,Trp-Phe,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)N,211.7200,5450,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
5361,0.7880,32.0148,535.3248,503.3100,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,230.5750,6496,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5365,0.5292,263.1602,535.3362,272.1760,LWKSMQXIHQRJJJ,"N`-[(4-methoxyphenyl)methyl]-N-methyl-N`-pyridin-2-ylethane-1,2-diamine",CNCCN(Cc1ccc(OC)cc1)c1ccccn1,280.5840,9246,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzylamines,2-benzylaminopyridines,,Tyrosine alkaloids,Alkaloids
5366,0.4090,228.1870,535.3370,763.5240,PBYPZVMETKFGQR,"5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid [IIN-based: Match]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,279.9840,8969,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
5367,0.5484,364.2244,535.3634,171.1390,IFYYFLINQYPWGJ,FIO00040 gamma-Decalactone,CCCCCCC(C1)OC(=O)C1,338.7110,11236,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
5368,0.3307,6.0293,535.3647,541.3940,DXVLAUMXGHQKAV,Nonapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,359.5160,12481,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
5370,0.5292,336.2101,535.3801,199.1700,QRPLZGZHJABGRS,FIO00052 delta-Dodecalactone,CCCCCCCC(C1)OC(=O)CC1,376.2110,13418,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
5374,0.7880,32.0924,535.3994,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,404.5040,14903,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5380,0.6337,77.1113,536.3913,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,335.6300,11232,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5381,0.2939,231.2529,536.4159,305.1630,MEHUJCGAYMDLEL,Aleuretic Acid,O=C(O)CCCCCCC[C@H](O)[C@H](O)CCCCCCO,417.7310,15603,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Hydroxy fatty acids,Fatty Acids and Conjugates,Fatty acids
5382,0.6024,77.5655,536.8455,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,260.1550,8152,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5383,0.4090,240.5750,536.8520,777.4270,HOFGZJTZROMXRO,"[3-methyl-1-[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(1,3,4,5,6-pentahydroxyhexan-2-yloxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-acetyloxy-3-methylpentanoate [IIN-based: Match]",CCC(C)C(OC(C)=O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(CO)C(O)C(O)C(O)CO,377.3930,13486,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Polyesters,Linear polyketides,Polyketides
5384,0.3150,255.7691,536.8711,281.1020,PZBLUWVMZMXIKZ,"2-O-(2-ethoxy-2-oxoethyl) 1-O-ethyl benzene-1,2-dicarboxylate",CCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCC,349.0000,11877,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
5388,0.4090,34.0554,537.3614,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,285.7490,9493,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5389,0.4090,102.0920,537.3870,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,373.4570,13224,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
5390,0.6333,353.3868,537.4132,890.8000,AODPJRSAPFUPKT,Triacylglycerol 17:0-18:1-18:1,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CC/C=C\CCCCCCCCCCCCC)OC(=O)CC/C=C\CCCCCCCCCCCCC,436.2860,16278,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Triacylglycerols,Glycerolipids,Fatty acids
5391,0.4090,26.1314,537.4156,563.5470,FATBGEAMYMYZAF,"9-Octadecenamide, (Z)-",CCCCCCCC/C=C\CCCCCCCC(=O)N,382.1800,13711,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Primary amides,Fatty amides,Fatty acids
5392,0.6337,78.1573,537.4373,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,406.3730,14957,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5393,0.4090,84.0700,537.5360,621.6060,NSIRKWOFPXFDTG,Cer(d18:0/22:1),CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CC=CCCCCCCCCCCCC)O,481.9680,16940,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Ceramides,Sphingolipids,Fatty acids
5394,0.6337,78.5985,537.8785,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,405.0100,14902,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5396,0.5281,353.1942,538.3482,185.1540,YZRXRLLRSPQHDK,FIO00257 delta-Undecalactone,CCCCCCC(C1)OC(=O)CC1,253.1100,7575,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
5397,0.4090,79.0973,538.3773,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,338.6690,11354,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5398,0.4090,65.0262,538.3862,473.3600,MDZKJHQSJHYOHJ,"(2alpha,3beta)-2,3-dihydroxyolean-12-en-28-oic acid",O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1,376.9600,13516,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
5400,0.6286,35.1634,538.4694,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,408.4760,15085,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5401,0.7918,123.7959,539.0499,415.2540,YZUUTMGDONTGTN,Nonaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,388.4080,14100,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5402,0.6343,80.0365,539.3165,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,172.8560,3351,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5403,0.4090,104.0627,539.3577,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,264.2950,8382,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
5404,0.4090,104.0642,539.3592,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,376.7010,13352,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
5407,0.6337,80.1357,539.4157,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,350.6880,11975,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5411,0.5554,368.2936,539.4326,171.1390,GHBSPIPJMLAMEP,FIO00039 delta-Decalactone,CCCCCC(C1)OC(=O)CC1,407.3600,15065,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
5412,0.4090,104.5700,539.8650,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,373.5710,13228,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
5413,0.4090,96.4887,539.8767,443.3880,NJICGAVMYWKCMW,Dipterocarpol,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C,401.9870,14788,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Dammarane and Protostane triterpenoids,Triterpenoids,Terpenoids
5414,0.7171,1.4806,539.9134,541.3940,DXVLAUMXGHQKAV,Nonapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,441.8980,16488,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
5415,0.4090,103.1181,540.3541,437.2360,YZUUTMGDONTGTN,Nonaethylene glycol|2-[2-[2-[2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol,OCCOCCOCCOCCOCCOCCOCCOCCOCCO,336.8300,11198,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5418,0.5304,369.2533,540.3923,171.1390,GHBSPIPJMLAMEP,FIO00038 delta-Decalactone,CCCCCC(C1)OC(=O)CC1,429.1160,16037,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
5420,0.6290,37.1424,540.4474,503.3050,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,387.0850,14167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5421,0.6337,37.1405,540.4475,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,365.2830,12808,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5424,0.4090,105.5350,540.8300,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,252.3210,7598,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
5426,0.5281,327.6817,540.8667,213.1850,RZZLMGATMUAJPX,FIO00255 delta-Tridecalactone,CCCCCCCCC(C1)OC(=O)CC1,363.5950,12714,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
5427,0.4090,79.9466,541.0566,461.1100,AOWRAYJMTOYETH,Baicalin methyl ester,O=C(OC)C1OC(OC=2C=C3OC(=CC(=O)C3=C(O)C2O)C=4C=CC=CC4)C(O)C(O)C1O,147.1310,1986,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glucuronides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
5428,0.4090,0.0409,541.1899,541.1490,YBNWSGJTIRDUAL,"(5R,6R,12S)-6-(2,4-dihydroxybenzoyl)-8-hydroxy-12-(4-hydroxyphenyl)-5-(4-methoxyphenyl)-4,13-dioxatricyclo[7.4.0.0,?]trideca-1(9),2,7-trien-10-one",COc1ccc([C@@H]([C@@H]2C(c(ccc(O)c3)c3O)=O)Oc3c2c(O)c(C(C[C@@H](c(cc2)ccc2O)O2)=O)c2c3)cc1,155.9150,2444,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Chalcones; Flavanones,Flavonoids,Shikimates and Phenylpropanoids
5430,0.7918,82.0563,541.3363,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,176.6410,3570,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5431,0.5284,370.2204,541.3584,171.1380,YKVIWISPFDZYOW,7-butyloxepan-2-one,CCCCC1CCCCC(=O)O1,267.2470,8558,Organic compounds,Organoheterocyclic compounds,Lactones,,Lactones,Lactones,Fatty esters,Fatty acids
5433,0.2944,23.3107,541.3717,518.0610,CUFTURFAMUTMKG,"2-ethylthioethyl 4-(3-bromo-4-hydroxy-5-methoxyphenyl)-2-methyl-5-oxo-1,4,6,7, 8-pentahydroquinoline-3-carboxylate",CCSCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc(Br)c(O)c(OC)c1,385.8220,13983,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Phenylquinolines,Phenylquinolines,,,
5434,0.7880,82.0998,541.3798,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,364.4360,12843,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5435,0.4090,82.0998,541.3858,459.2860,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,391.2360,14099,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5440,0.6074,77.0756,541.4464,618.5220,BLZVZPYMHLXLHG,DG(18:1/18:2/0:0),CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,413.1190,15598,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Diacylglycerols,Glycerolipids,Fatty acids
5441,0.6933,9.9510,542.3230,532.3720,XKBJVQHMEXMFDZ,Lyso-PAF C-18,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O,300.9870,10077,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Monoalkylglycerophosphocholines,,,
5442,0.7331,66.1418,542.3252,608.4670,SKJMUADLQLZAGH,1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,288.3230,9648,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,,,
5443,0.4090,35.0458,542.3482,577.3940,RZQNQMRSGMXXMH,"5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,285.7000,9495,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
5444,0.5542,371.2319,542.3699,171.1380,YKVIWISPFDZYOW,7-butyloxepan-2-one,CCCCC1CCCCC(=O)O1,345.9510,11834,Organic compounds,Organoheterocyclic compounds,Lactones,,Lactones,Lactones,Fatty esters,Fatty acids
5445,0.6337,39.0632,542.3702,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,320.6130,10810,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5446,0.3459,229.2304,542.3734,313.1430,IRIAEXORFWYRCZ,BENZYL BUTYL PHTHALATE,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,371.1340,13092,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
5447,0.4090,223.0873,542.3907,765.4780,ZBDGIMZKOJALMU,Dinactin (NCGC00384729-01_C42H68O12),CC[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]3CC[C@@H](O3)[C@@H](C)C(=O)O[C@H](CC)C[C@H]4CC[C@H](O4)[C@H](C)C(=O)O[C@@H](C)C[C@@H]5CC[C@@H](O5)[C@@H](C)C(=O)O1,301.2480,10099,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Macrotetrolides,Polyethers,Polyketides
5448,0.5556,57.0462,542.3908,599.4370,MCVKSYYBBHNAFN,Decapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,440.5000,16492,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
5449,0.7171,273.2316,542.4786,269.2470,FXCDESKKWMGGON,cis-7-Hexadecenoic acid methyl ester,CCCCCCCC/C=C\CCCCCC(=O)OC,439.1940,16426,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
5450,0.4090,107.5751,542.8701,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,430.1410,16057,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
5451,0.5554,358.1631,543.3171,185.1540,PHXATPHONSXBIL,FIO00259 gamma-Undecalactone,CCCCCCC[C@@H](C1)OC(=O)C1,270.2510,8721,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
5452,0.5311,372.1997,543.3377,171.1380,YKVIWISPFDZYOW,7-butyloxepan-2-one,CCCCC1CCCCC(=O)O1,252.5030,7605,Organic compounds,Organoheterocyclic compounds,Lactones,,Lactones,Lactones,Fatty esters,Fatty acids
5454,0.6155,40.0702,543.3802,503.3100,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,339.4650,11518,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5455,0.6337,40.0941,543.4001,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,369.9020,13037,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5459,0.4090,40.5471,543.8531,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,276.0540,8967,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5460,0.4090,40.5794,543.8794,503.3000,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,359.6520,12486,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5461,0.6074,282.8675,544.2025,827.0700,XFLTYUCKJRFDOU,"[(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-4,5,6-tris[(3,4,5-trihydroxybenzoyl)oxy]oxan-3-yl] 3,4,5-trihydroxybenzoate",O=C(O[C@@H]1O[C@H](CO)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,185.6800,4092,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
5462,0.6286,33.9871,544.3421,510.3550,SRRQPVVYXBTRQK,[(2R)-3-heptadecanoyloxy-2-hydroxypropyl] 2-(trimethylazaniumyl)ethyl phosphate,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,319.7570,10704,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,,,
5463,0.7880,19.9724,544.3424,524.3700,IHNKQIMGVNPMTC,1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,302.9210,10094,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,,,
5464,0.4090,41.0839,544.3949,503.3110,PSVXZQVXSXSQRO,Undecaethylene glycol,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,385.1800,13872,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
5465,0.4090,97.5179,544.8499,447.3320,GYHPTPQZVBYHLC,2-[2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethoxy]ethyl 2-ethylhexanoate,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,348.1890,11846,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,,,Fatty acids
5466,0.4090,36.1486,545.3074,581.4560,QGXBDMJGAMFCBF,h_2_etiocholanolone,O=C1CCC2C3CCC4C[C@H](O)CC[C@]4(C)C3CC[C@@]21C,377.6580,13479,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Androstane steroids; Cholane steroids,Steroids,Terpenoids
