query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
3147,0.6292,324.1552,471.1838,795.3390,KPBHIHSIHGSYNE,Bipleiophylline,O=C(OC)[C@H]1N2[C@@]3(OC(C4=C(O)C(O5)=C(C=C46)[C@]78CCN(C/C9=C/C)[C@]%10([H])[C@@]75N(C%11=CC=CC=C%118)[C@H](C(OC)=O)[C@@]9([H])C%10)=O)[C@@]6(CCN(C/%12)[C@@]3([H])C[C@@]1([H])C%12=C/C)C%13=C2C=CC=C%13,141.9710,1389,Organic compounds,Alkaloids and derivatives,Pleiocarpaman alkaloids,,Pleiocarpaman alkaloids,,,
3148,0.4090,131.2287,471.1913,602.4200,CRTUOWVHFUZSPX,"1,2,6,6,10,17,20-heptamethyl-12-oxo-17-[N-benzylcarbamoyl]pentacyclo[12.8.0.0< 2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=NCc5ccccc5)CCC4(C)CCC23C)C1(C)C,240.5910,6432,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3149,0.5363,272.0886,471.2586,199.1700,QRPLZGZHJABGRS,FIO00053 delta-Dodecalactone,CCCCCCCC(C1)OC(=O)CC1,241.6370,6531,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
3150,0.5292,187.9978,471.2588,283.2610,JNSUZRHLHDQGPN,methyl (Z)-heptadec-10-enoate,CCCCCCC=CCCCCCCCCC(=O)OC,235.9930,6080,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
3151,0.4090,35.9639,471.2589,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,261.0130,7398,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3152,0.6042,23.1331,471.3451,448.2120,WTYXMXSOPPQWBK,2-methoxyethyl 1-[2-(4-ethylphenoxy)ethyl]-5-hydroxy-2-methylbenzo[g]indole-3- carboxylate,CCc1ccc(OCCn2c(C)c(C(=O)OCCOC)c3cc(O)c4ccccc4c32)cc1,380.8250,12240,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolecarboxylic acids and derivatives,Indolecarboxylic acids and derivatives,,,
3153,0.4076,36.0522,471.3472,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,255.2700,7184,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3154,0.4887,153.0357,471.3663,624.4020,CRTUOWVHFUZSPX,"1,2,6,6,10,17,20-heptamethyl-12-oxo-17-[N-benzylcarbamoyl]pentacyclo[12.8.0.0< 2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=NCc5ccccc5)CCC4(C)CCC23C)C1(C)C,409.9110,13447,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3155,0.6109,12.5586,471.8386,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,410.1690,13469,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3156,0.4090,13.0514,472.3374,459.2860,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,343.5090,10677,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3157,0.4090,168.0931,473.1979,641.2910,OYFVPOABQXXDNO,"4,15,26-trihydroxy-1-oxa-4,9,15,20,26,31-hexazacyclotritriacontane-5,8,16,19,27,30-hexone",O=C1CCC(O)=NCCCCCN(O)C(=O)CCC(O)=NCCOCCN(O)C(=O)CCC(O)=NCCCCCN1O,298.2610,9034,Organic compounds,Phenylpropanoids and polyketides,Macrolactams,,Macrolactams,Cyclic peptides,Oligopeptides,Amino acids and Peptides
3158,0.7171,126.0769,473.3601,599.4370,MCVKSYYBBHNAFN,Decapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,421.5110,13915,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3159,0.4090,81.0672,474.2698,555.3370,JPGYRFJJNVYGPI,"[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl] 3,5-dihydroxydecanoate",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,247.9460,6856,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,,,Fatty acids; Polyketides
3160,0.6074,28.9988,474.3072,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,318.2780,9754,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3161,0.6155,15.0299,474.3099,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,341.6870,10590,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3162,0.6101,28.4846,474.8154,503.3000,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,343.5850,10683,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3163,0.5554,224.0692,475.1972,251.1280,MQHNKCZKNAJROC,"dipropyl benzene-1,2-dicarboxylate",CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC,278.7920,8343,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
3164,0.4887,54.0397,476.1923,530.2320,SHFUECUZXIUHFD,(2S)-2-[[1-[(2S)-3-methyl-2-[(4-methylphenyl)sulfonylamino]pentanoyl]piperidine-4-carbonyl]amino]-2-phenylacetic acid,CCC(C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N2CCC(CC2)C(=O)N[C@H](C(=O)O)c3ccccc3,211.0340,4861,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,Hybrid peptides,,,Amino acids and Peptides
3165,0.5292,149.9726,476.2776,326.3050,BOWVQLFMWHZBEF,N-Oleoylethanolamine,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,284.6760,8657,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
3166,0.8708,0.0030,476.3070,476.3040,DTPCFIHYWYONMD,Decaethylene glycol  [IIN-based on: CCMSLIB00003135910],C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,152.0840,1852,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3167,0.2939,135.9450,477.2250,613.1700,NXJLRTWACLZUAZ,"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-10-(4-methoxy-3-(4-methoxyphenethoxy)phenyl)-9,10-dihydropyrano[2,3-f]chromene-4,8-dione",O=C1OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2C(C4=CC=C(OC)C(OCCC5=CC=C(OC)C=C5)=C4)C1)C=6C=CC(O)=C(O)C6,386.3170,12513,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Pyranoflavonoids,Pyranoflavonoids,Flavonols; Neoflavonoids,Flavonoids,Shikimates and Phenylpropanoids
3168,0.5284,313.1932,477.3002,164.1070,MODKMHXGCGKTLE,N-Phenethylacetamide,CC(=O)NCCC1=CC=CC=C1,325.3120,10083,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,N-acetyl-2-arylethylamines,Phenylethylamines,Tyrosine alkaloids,Alkaloids
3169,0.4090,29.9717,477.3217,447.3500,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,340.6400,10608,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
3170,0.6337,18.0782,477.3582,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,373.8880,11960,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3171,0.2939,18.5595,477.8395,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,366.1130,11660,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3172,0.4090,18.6604,477.9404,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,243.5710,6633,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3173,0.9321,0.0004,478.2284,478.2280,QJVVGCSWIOLQDG,"(2R,3S,4S,5R,6R)-2-[[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[4-(4-hydroxyphenyl)butan-2-yloxy]oxane-3,4,5-triol",CC(CCc1ccc(O)cc1)O[C@@H]1O[C@H](CO[C@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,148.6800,1720,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Phenylethanoids,Phenylethanoids (C6-C2),Shikimates and Phenylpropanoids
3174,0.5486,165.1008,478.2438,313.1430,IRIAEXORFWYRCZ,"2-O-benzyl 1-O-butyl benzene-1,2-dicarboxylate",CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,323.4570,9992,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
3175,0.6074,194.2771,478.2919,672.5690,VKBBGCKYUQMBMB,DG(18:0/22:4/0:0),CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,293.9860,8933,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Diacylglycerols,Glycerolipids,Fatty acids
3176,0.6048,234.0652,478.2922,244.2270,QZXSMBBFBXPQHI,N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide,CCCCCCCCCCCC(=O)NCCO,297.1840,9041,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
3177,0.4090,63.0931,478.3009,541.3940,DXVLAUMXGHQKAV,Nonapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,237.5970,6279,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3178,0.5286,279.1310,478.3010,199.1700,WGPCZPLRVAWXPW,FIO00054 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,281.2560,8444,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3179,0.8549,0.0000,479.1760,479.1760,GGIDHIBVLYVTAU,"(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol",COC1=CC(O[C@@H]2O[C@H](COC3OCC(O)C(O)C3O)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1OC,128.8090,1040,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,,,
3180,0.6074,23.9851,479.3209,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,259.4770,7476,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3181,0.2939,64.0920,479.3450,415.2530,YZUUTMGDONTGTN,Nonaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,354.3660,11153,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3182,0.6099,165.0481,479.3531,314.3050,GCCFMSAXQJECNH,Heptadecanoyl ethanolamide,CCCCCCCCCCCCCCCCC(=O)NCCO,304.0110,9253,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
3183,0.6337,20.1146,479.3946,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,390.8600,12739,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3184,0.8201,0.0005,480.2595,480.2590,MAUAGULXOHJIER,"(2R,3R,4S,5S,6R)-2-[1,7-bis(4-hydroxyphenyl)heptan-3-yloxy]-6-(hydroxymethyl)oxane-3,4,5-triol",OC[C@H]1O[C@@H](OC(CCCCc2ccc(O)cc2)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,207.3570,4634,Organic compounds,Phenylpropanoids and polyketides,Diarylheptanoids,Linear diarylheptanoids,Linear diarylheptanoids,Linear diarylheptanoids,Diarylheptanoids,Shikimates and Phenylpropanoids
3185,0.9127,0.0002,480.2778,480.2780,WBWWGRHZICKQGZ,"""2-((R)-4-((3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid""",C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(O)(=O)=O)=O,218.2090,5209,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Taurinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
3186,0.9033,0.0006,480.3086,480.3080,PYVRVRFVLRNJLY,1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,312.6090,9465,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Glycerophosphoethanolamines,Glycerophospholipids,Fatty acids
3187,0.7918,22.8795,480.4265,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,391.4740,12848,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3188,0.7301,22.8794,480.4266,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,426.3750,14010,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3189,0.5529,59.0586,481.1854,540.2440,RWEVZSYWIIZZFV,"2-(hydroxymethyl)-6-[5-[3-(hydroxymethyl)-5-(3-hydroxypropyl)-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol",COC1=C2OC(C(CO)C2=CC(CCCO)=C1)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(OC)C=C3,151.2780,1809,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Neolignans,Lignans,Shikimates and Phenylpropanoids
3190,0.6074,286.1954,481.2626,767.4580,KAYMPWXMHIUNGC,Scabioside C,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CC1,152.0960,1831,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3191,0.7171,114.6017,481.8717,367.2700,UDOJNGPPRYJMKR,Hexapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,422.1990,13910,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3192,0.8703,0.0002,482.3248,482.3250,BBYWOYAFBUOUFP,1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])O,336.5880,10214,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Glycerophosphoethanolamines,Glycerophospholipids,Fatty acids
3193,0.4090,0.9831,482.3699,483.3530,ZZEANNAZZVVPKU,Octapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,284.8600,8598,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3194,0.6337,20.9006,482.4054,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,352.8130,11039,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3195,0.6337,23.1256,482.4056,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,321.5590,9861,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3196,0.6337,20.8992,482.4068,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,370.0450,11897,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3197,0.7872,303.2789,482.4069,179.1280,YFNKIDBQEZZDLK,2-(2-(2-ethoxyethoxy)ethoxy)ethanol,COCCOCCOCCOC,367.5590,11693,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,,,
3198,0.5554,210.6203,482.7963,272.1760,LWKSMQXIHQRJJJ,"N`-[(4-methoxyphenyl)methyl]-N-methyl-N`-pyridin-2-ylethane-1,2-diamine",CNCCN(Cc1ccc(OC)cc1)c1ccccn1,281.9880,8479,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzylamines,2-benzylaminopyridines,,Tyrosine alkaloids,Alkaloids
3199,0.5791,58.5329,482.8611,541.3940,DXVLAUMXGHQKAV,Nonapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,345.7330,10802,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3200,0.4090,81.8483,483.1987,565.0470,HSCJRCZFDFQWRP,"[[(2R,3S,4R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydrox",C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O,323.2980,9986,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine nucleotide sugars,Pyrimidine nucleotide sugars,Aminosugars,Aminosugars and aminoglycosides,Carbohydrates
3201,0.6337,20.0485,483.2575,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,281.1000,8440,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3202,0.6042,35.1314,483.3434,448.2120,WTYXMXSOPPQWBK,2-methoxyethyl 1-[2-(4-ethylphenoxy)ethyl]-5-hydroxy-2-methylbenzo[g]indole-3- carboxylate,CCc1ccc(OCCn2c(C)c(C(=O)OCCOC)c3cc(O)c4ccccc4c32)cc1,388.0950,12658,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolecarboxylic acids and derivatives,Indolecarboxylic acids and derivatives,,,
3203,0.4090,48.0735,483.3685,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,324.9210,10075,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3204,0.4090,48.0741,483.3691,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,414.8610,13679,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3205,0.4090,48.5557,483.8507,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,337.8830,10412,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3206,0.4090,115.0871,484.3489,599.4360,MCVKSYYBBHNAFN,Decapropylene glycol,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,422.2760,13920,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3207,0.7880,25.0869,484.3669,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,391.1130,12752,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3208,0.4090,18.4581,484.8479,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,378.2620,12163,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3209,0.4887,146.1807,485.2523,631.4330,LWLZENCFJJMQMA,"1,2,6,6,10,17,20-heptamethyl-17-[(2-methylcyclohexyl)oxycarbonyl]-12-oxopentac yclo[12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)OC5CCCCC5C)CCC4(C)CCC23C)C1(C)C,386.1130,12514,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3210,0.6337,26.0756,485.3556,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,324.4860,10030,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3211,0.7880,26.0762,485.3562,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,339.6640,10492,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3212,0.4090,17.4691,485.8369,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,342.0070,10623,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3213,0.4090,16.9520,486.3530,503.3050,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,366.0470,11658,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3214,0.4090,313.2902,487.3988,800.6890,SKGWNZXOCSYJQL,TG(16:1/16:1/16:1),CCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCC/C=C\CCCCCC,398.1720,13016,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Triacylglycerols,Glycerolipids,Fatty acids
3215,0.4090,145.2022,488.2858,633.4880,IVFYLRMMHVYGJH,h_68_calusterone,O=C1CC[C@@]2(C)C(C[C@H](C)C3C2CC[C@@]4(C)C3CC[C@]4(C)O)=C1,259.3130,7402,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Androstane steroids,Steroids,Terpenoids
